,name,href,uid,guid,id,height,weight,age,position,jersey,salary,birthDate,headshot,lastName,experience,college,birthPlace,hand,GP,GS,MIN,FGM,FGA,FG%,3PTM,3PTA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,BLK,STL,PF,TO,PTS
438,DeMarre Carroll,https://www.espn.com/nba/player/_/id/3970/demarre-carroll,s:40~l:46~a:3970,0590a1a774b08fe2772e12540ead2e49,3970,78.0,215.0,34,SF,9.0,512721.0,07/27/86,https://a.espncdn.com/i/headshots/nba/players/full/3970.png,DeMarre Carroll,11,Missouri,"Birmingham, AL",,578.0,339.0,23.7,3.1,7.3,43.0,1.1,3.2,35.8,1.5,2.1,74.1,1.1,3.1,4.2,1.3,0.3,0.9,1.9,0.9,8.9
439,Tyson Chandler,https://www.espn.com/nba/player/_/id/984/tyson-chandler,s:40~l:46~a:984,7ba0b445bed3db581df2ec8f631db597,984,84.0,235.0,38,C,19.0,1620564.0,10/02/82,https://a.espncdn.com/i/headshots/nba/players/full/984.png,Tyson Chandler,19,,"Hanford, CA",,1160.0,886.0,27.3,3.1,5.1,59.7,0.0,0.0,0.0,2.1,3.2,64.4,3.0,6.0,9.0,0.8,1.2,0.5,2.8,1.4,8.2
440,Chris Clemons,https://www.espn.com/nba/player/_/id/3906603/chris-clemons,s:40~l:46~a:3906603,2367283183d11da9b46e28ec4cad39b8,3906603,69.0,180.0,23,PG,3.0,563347.0,07/23/97,https://a.espncdn.com/i/headshots/nba/players/full/3906603.png,Chris Clemons,1,Campbell,"Raleigh, NC",B,33.0,0.0,8.8,1.7,4.3,40.1,1.1,3.2,34.6,0.3,0.3,90.9,0.1,0.8,0.9,0.8,0.2,0.3,0.8,0.6,4.9
441,Robert Covington,https://www.espn.com/nba/player/_/id/2490620/robert-covington,s:40~l:46~a:2490620,969cb082ed9d6eb2cc9ca8cdea54b5a9,2490620,79.0,209.0,29,PF,33.0,11301219.0,12/14/90,https://a.espncdn.com/i/headshots/nba/players/full/2490620.png,Robert Covington,7,Tennessee State,"Bellwood, IL",,396.0,348.0,30.0,4.2,10.4,40.6,2.3,6.6,35.6,1.9,2.3,81.1,0.9,4.8,5.7,1.5,0.9,1.7,3.1,1.7,12.7
442,Michael Frazier,https://www.espn.com/nba/player/_/id/2991255/michael-frazier,s:40~l:46~a:2991255,b7c7764e6e51eb645deb5494c77cbcae,2991255,75.0,200.0,26,SG,21.0,0.0,03/08/94,https://a.espncdn.com/i/headshots/nba/players/full/2991255.png,Michael Frazier,1,Florida,"Bronx, NY",,13.0,0.0,11.2,0.5,2.2,24.1,0.3,1.8,17.4,0.7,1.1,64.3,0.1,0.7,0.8,0.2,0.0,0.2,1.7,0.4,2.1
443,Eric Gordon,https://www.espn.com/nba/player/_/id/3431/eric-gordon,s:40~l:46~a:3431,97c558f788e5ac8747dd1c978cf29134,3431,75.0,215.0,31,SG,10.0,14057730.0,12/25/88,https://a.espncdn.com/i/headshots/nba/players/full/3431.png,Eric Gordon,12,Indiana,"Indianapolis, IN",,665.0,510.0,32.8,5.6,13.2,42.5,2.3,6.3,37.0,3.0,3.7,81.1,0.4,2.1,2.5,2.9,0.3,0.9,2.0,2.0,16.6
444,Jeff Green,https://www.espn.com/nba/player/_/id/3209/jeff-green,s:40~l:46~a:3209,be3d61b085b40c0baf388002721290b9,3209,80.0,235.0,34,PF,32.0,439475.0,08/28/86,https://a.espncdn.com/i/headshots/nba/players/full/3209.png,Jeff Green,12,Georgetown,"Cheverly, MD",,908.0,545.0,29.5,4.7,10.7,44.2,1.0,3.1,33.4,2.5,3.1,80.5,0.9,3.5,4.4,1.6,0.5,0.7,2.2,1.5,13.0
445,James Harden,https://www.espn.com/nba/player/_/id/3992/james-harden,s:40~l:46~a:3992,35b0f455b1df0986121d27d2b6c18122,3992,77.0,220.0,31,SG,13.0,38199000.0,08/26/89,https://a.espncdn.com/i/headshots/nba/players/full/3992.png,James Harden,11,Arizona State,"Bellflower, CA",,833.0,620.0,34.3,7.4,16.7,44.3,2.8,7.7,36.3,7.6,8.8,85.8,0.8,4.6,5.3,6.3,0.5,1.6,2.6,3.7,25.2
446,Danuel House Jr.,https://www.espn.com/nba/player/_/id/2991155/danuel-house-jr,s:40~l:46~a:2991155,f11f4f3ea59905693d6c1833071a040d,2991155,78.0,220.0,27,SF,4.0,3540000.0,06/07/93,https://a.espncdn.com/i/headshots/nba/players/full/2991155.png,Danuel House Jr.,4,Texas A&M,"Houston, TX",,126.0,68.0,26.2,3.2,7.3,43.9,1.7,4.7,36.9,1.2,1.5,80.2,0.8,3.1,3.8,1.2,0.4,0.8,1.9,0.8,9.4
447,William Howard,https://www.espn.com/nba/player/_/id/4237239/william-howard,s:40~l:46~a:4237239,5c79b75b3b42b8a622355227c0c96149,4237239,80.0,207.0,26,SG,52.0,0.0,10/25/93,https://a.espncdn.com/i/headshots/nba/players/full/4237239.png,William Howard,1,,France,,2.0,0.0,6.5,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0
448,Luc Mbah a Moute,https://www.espn.com/nba/player/_/id/3451/luc-mbah-a-moute,s:40~l:46~a:3451,2ed619cb8ec4ea3e4a28d5406ef0b2cd,3451,80.0,230.0,34,PF,12.0,4320500.0,09/09/86,https://a.espncdn.com/i/headshots/nba/players/full/3451.png,Luc Mbah a Moute,12,UCLA,Cameroon,,689.0,452.0,23.3,2.4,5.4,45.4,0.3,0.9,33.4,1.2,1.8,65.9,1.4,2.7,4.1,0.9,0.4,0.9,1.8,0.9,6.4
449,Ben McLemore,https://www.espn.com/nba/player/_/id/2578213/ben-mclemore,s:40~l:46~a:2578213,9388d3454216dbdab0924b1fa8b3ac99,2578213,75.0,195.0,27,SF,16.0,2028594.0,02/11/93,https://a.espncdn.com/i/headshots/nba/players/full/2578213.png,Ben McLemore,7,Kansas,,,439.0,257.0,23.6,3.2,7.7,42.1,1.4,3.9,36.6,1.1,1.5,77.9,0.4,2.0,2.4,1.1,0.2,0.7,2.2,1.2,9.0
450,David Nwaba,https://www.espn.com/nba/player/_/id/3062744/david-nwaba,s:40~l:46~a:3062744,7a2b9d55e3cbe7116ea83f88d2140c31,3062744,77.0,219.0,27,SG,0.0,903111.0,01/14/93,https://a.espncdn.com/i/headshots/nba/players/full/3062744.png,David Nwaba,4,Cal Poly,"Los Angeles, CA",,161.0,37.0,20.5,2.6,5.2,49.2,0.3,1.0,34.4,1.5,2.2,66.1,1.0,2.7,3.7,1.1,0.4,0.7,2.1,0.8,6.9
451,Austin Rivers,https://www.espn.com/nba/player/_/id/6617/austin-rivers,s:40~l:46~a:6617,3247a1a122286918132d730dbe85aa01,6617,75.0,200.0,28,PG,25.0,2147317.0,08/01/92,https://a.espncdn.com/i/headshots/nba/players/full/6617.png,Austin Rivers,8,Duke,"Santa Monica, CA",,552.0,149.0,24.5,3.4,8.1,41.8,1.1,3.2,34.8,1.3,2.0,64.4,0.3,1.8,2.1,2.3,0.2,0.7,2.2,1.1,9.2
452,Thabo Sefolosha,https://www.espn.com/nba/player/_/id/3028/thabo-sefolosha,s:40~l:46~a:3028,51b86f5ce5b881d55c34cdaa3f3470a7,3028,78.0,215.0,36,SF,18.0,1620564.0,05/02/84,https://a.espncdn.com/i/headshots/nba/players/full/3028.png,Thabo Sefolosha,14,,Switzerland,,869.0,475.0,21.9,2.2,4.9,44.9,0.6,1.7,34.9,0.7,1.0,73.2,0.7,3.0,3.7,1.4,0.4,1.1,1.6,0.9,5.7
453,P.J. Tucker,https://www.espn.com/nba/player/_/id/3033/pj-tucker,s:40~l:46~a:3033,c3b24ed05c11ee4e0d98c1c49e1825e9,3033,77.0,245.0,35,PF,17.0,8349039.0,05/05/85,https://a.espncdn.com/i/headshots/nba/players/full/3033.png,P.J. Tucker,9,Texas,"Raleigh, NC",,654.0,478.0,29.3,2.7,6.3,42.1,1.1,2.9,36.1,1.0,1.3,74.8,1.6,4.2,5.8,1.4,0.3,1.2,2.5,1.0,7.3
454,Russell Westbrook,https://www.espn.com/nba/player/_/id/3468/russell-westbrook,s:40~l:46~a:3468,e849e50fb1b742561de2ca49862e218d,3468,75.0,200.0,31,PG,0.0,38506482.0,11/12/88,https://a.espncdn.com/i/headshots/nba/players/full/3468.png,Russell Westbrook,12,UCLA,"Long Beach, CA",,878.0,860.0,34.6,8.2,18.8,43.7,1.1,3.7,30.5,5.7,7.1,79.9,1.7,5.4,7.1,8.3,0.3,1.7,2.6,4.1,23.2
455,Grayson Allen,https://www.espn.com/nba/player/_/id/3135045/grayson-allen,s:40~l:46~a:3135045,fedd8adfa9ccd6430130ff502fc58389,3135045,76.0,198.0,25,SG,3.0,2429400.0,10/08/95,https://a.espncdn.com/i/headshots/nba/players/full/3135045.png,Grayson Allen,2,Duke,"Jacksonville, FL",B,76.0,2.0,14.9,2.4,5.6,42.9,1.2,3.2,37.1,1.1,1.4,80.0,0.1,1.3,1.4,1.0,0.1,0.2,1.3,0.9,7.1
456,Kyle Anderson,https://www.espn.com/nba/player/_/id/2993874/kyle-anderson,s:40~l:46~a:2993874,0b5e3fdc796dc463655c9c8f6622bcd0,2993874,81.0,230.0,27,SF,1.0,9073050.0,09/20/93,https://a.espncdn.com/i/headshots/nba/players/full/2993874.png,Kyle Anderson,6,UCLA,"New York, NY",L,367.0,168.0,19.7,2.2,4.5,48.8,0.2,0.7,31.1,0.8,1.2,69.9,0.7,3.3,4.0,2.0,0.5,1.0,1.4,0.9,5.4
457,Dillon Brooks,https://www.espn.com/nba/player/_/id/3155526/dillon-brooks,s:40~l:46~a:3155526,653c07b5853714acf4c6b4e37919aca0,3155526,79.0,225.0,24,SG,24.0,1618520.0,01/22/96,https://a.espncdn.com/i/headshots/nba/players/full/3155526.png,Dillon Brooks,3,Oregon,"Mississauga, ON",,173.0,147.0,27.7,4.8,11.3,42.0,1.5,4.1,35.8,1.8,2.3,77.7,0.7,2.3,3.1,1.7,0.3,0.8,3.2,1.5,12.8
458,Brandon Clarke,https://www.espn.com/nba/player/_/id/3906665/brandon-clarke,s:40~l:46~a:3906665,ac9aa77ddbe630648bef208071246a63,3906665,80.0,215.0,24,SF,15.0,2478840.0,09/19/96,https://a.espncdn.com/i/headshots/nba/players/full/3906665.png,Brandon Clarke,1,Gonzaga,"Vancouver, BC",,58.0,4.0,22.4,5.1,8.3,61.8,0.4,1.1,35.9,1.5,1.9,75.9,1.6,4.4,5.9,1.4,0.8,0.6,1.7,0.9,12.1
459,Gorgui Dieng,https://www.espn.com/nba/player/_/id/2534781/gorgui-dieng,s:40~l:46~a:2534781,d8820adffef7422cca799c21e1f89ec9,2534781,82.0,252.0,30,C,14.0,16229213.0,01/18/90,https://a.espncdn.com/i/headshots/nba/players/full/2534781.png,Gorgui Dieng,7,Louisville,Senegal,,515.0,204.0,22.0,3.0,6.0,50.0,0.2,0.7,34.2,1.6,2.1,78.8,1.8,4.3,6.1,1.4,1.0,0.8,2.3,1.2,7.9
460,Marko Guduric,https://www.espn.com/nba/player/_/id/4230554/marko-guduric,s:40~l:46~a:4230554,109643e358a38a08ae56db848b545abf,4230554,78.0,201.0,25,SG,23.0,2625000.0,03/08/95,https://a.espncdn.com/i/headshots/nba/players/full/4230554.png,Marko Guduric,1,,Yugoslavia,,44.0,0.0,11.0,1.4,3.6,39.5,0.6,1.9,30.1,0.5,0.6,92.3,0.3,1.3,1.7,1.0,0.2,0.3,0.8,0.8,3.9
461,Josh Jackson,https://www.espn.com/nba/player/_/id/4066297/josh-jackson,s:40~l:46~a:4066297,4a424db96174de4e1a519b83743821e3,4066297,80.0,207.0,23,SG,20.0,7059480.0,02/10/97,https://a.espncdn.com/i/headshots/nba/players/full/4066297.png,Josh Jackson,3,Kansas,"San Diego, CA",,178.0,64.0,24.3,4.5,10.9,41.7,0.9,2.9,29.8,2.0,3.0,65.5,1.0,3.3,4.3,1.9,0.6,1.0,2.6,1.9,11.9
462,Jaren Jackson Jr.,https://www.espn.com/nba/player/_/id/4277961/jaren-jackson-jr,s:40~l:46~a:4277961,dbe0e9e50046c414000bf4e629b08f5d,4277961,83.0,242.0,21,PF,13.0,6927480.0,09/15/99,https://a.espncdn.com/i/headshots/nba/players/full/4277961.png,Jaren Jackson Jr.,2,Michigan State,"Plainfield, NJ",,115.0,113.0,27.3,5.7,11.7,48.5,1.7,4.4,38.4,2.5,3.3,75.7,1.1,3.5,4.6,1.2,1.5,0.8,3.9,1.7,15.5
463,Tyus Jones,https://www.espn.com/nba/player/_/id/3135046/tyus-jones,s:40~l:46~a:3135046,c4cddbcc957d6182fa3366d045c64fc6,3135046,72.0,196.0,24,PG,21.0,9258000.0,05/10/96,https://a.espncdn.com/i/headshots/nba/players/full/3135046.png,Tyus Jones,5,Duke,"Burnsville, MN",,312.0,40.0,18.0,2.1,4.9,43.1,0.6,1.6,34.5,0.7,0.9,80.3,0.2,1.3,1.5,3.6,0.1,1.0,1.0,0.7,5.6
464,John Konchar,https://www.espn.com/nba/player/_/id/3134932/john-konchar,s:40~l:46~a:3134932,d4c8df921ba032dc7329fd611c2cd134,3134932,77.0,210.0,24,SG,46.0,0.0,03/22/96,https://a.espncdn.com/i/headshots/nba/players/full/3134932.png,John Konchar,1,,"West Chicago, IL",,19.0,0.0,9.5,1.3,1.9,64.9,0.3,0.5,50.0,0.1,0.1,50.0,0.9,1.5,2.5,1.2,0.2,0.4,0.4,0.4,2.8
465,De'Anthony Melton,https://www.espn.com/nba/player/_/id/4066436/deanthony-melton,s:40~l:46~a:4066436,4701e1656b05a4be91d41f97ca5baafc,4066436,74.0,200.0,22,SG,0.0,1416852.0,05/28/98,https://a.espncdn.com/i/headshots/nba/players/full/4066436.png,De'Anthony Melton,2,USC,"North Hollywood, CA",,110.0,39.0,19.6,2.4,6.0,39.7,0.6,2.1,29.4,1.0,1.4,76.5,0.6,2.6,3.2,3.0,0.4,1.3,2.0,1.4,6.4
466,Ja Morant,https://www.espn.com/nba/player/_/id/4279888/ja-morant,s:40~l:46~a:4279888,de5f87e08571a730ade46d00d10b8577,4279888,75.0,174.0,21,PG,12.0,8730240.0,08/10/99,https://a.espncdn.com/i/headshots/nba/players/full/4279888.png,Ja Morant,1,Murray State,"Dalzell, SC",,67.0,67.0,31.0,6.7,14.0,47.7,0.9,2.7,33.5,3.6,4.6,77.6,0.8,3.1,3.9,7.3,0.3,0.9,1.6,3.3,17.8
467,Jontay Porter,https://www.espn.com/nba/player/_/id/4278103/jontay-porter,s:40~l:46~a:4278103,2580dba55479eeb264f73c4403e584fd,4278103,82.0,236.0,20,PF,,197933.0,11/15/99,https://a.espncdn.com/i/headshots/nba/players/full/4278103.png,Jontay Porter,0,Missouri,"Columbia, MO",,,,,,,,,,,,,,,,,,,,,,
468,Anthony Tolliver,https://www.espn.com/nba/player/_/id/3276/anthony-tolliver,s:40~l:46~a:3276,eaeb55f916d086f6875ad5b845fc33b6,3276,80.0,240.0,35,PF,44.0,183115.0,06/01/85,https://a.espncdn.com/i/headshots/nba/players/full/3276.png,Anthony Tolliver,12,Creighton,"Springfield, MO",,719.0,105.0,19.6,2.0,4.9,41.5,1.2,3.2,37.3,0.9,1.2,77.1,0.8,2.6,3.3,0.9,0.3,0.4,1.6,0.6,6.2
469,Jonas Valanciunas,https://www.espn.com/nba/player/_/id/6477/jonas-valanciunas,s:40~l:46~a:6477,585a3d05447b8a2fbfed56049d1c04ba,6477,83.0,265.0,28,C,17.0,16000000.0,05/06/92,https://a.espncdn.com/i/headshots/nba/players/full/6477.png,Jonas Valanciunas,8,,Lithuania,,559.0,531.0,25.3,4.9,8.8,56.2,0.1,0.4,35.5,2.4,3.1,78.1,2.6,6.2,8.9,0.9,1.0,0.4,2.8,1.5,12.4
470,Yuta Watanabe,https://www.espn.com/nba/player/_/id/3133838/yuta-watanabe,s:40~l:46~a:3133838,7919bc9c2a39dd2c41fcf7d4ef8567fe,3133838,80.0,215.0,26,SG,18.0,0.0,10/13/94,https://a.espncdn.com/i/headshots/nba/players/full/3133838.png,Yuta Watanabe,2,George Washington,Japan,,33.0,0.0,8.5,0.9,2.6,35.3,0.2,0.7,20.8,0.3,0.5,55.6,0.3,1.2,1.5,0.4,0.1,0.3,0.6,0.2,2.3
471,Justise Winslow,https://www.espn.com/nba/player/_/id/3135047/justise-winslow,s:40~l:46~a:3135047,7ff9912938d425a03f621ecc21ac00b4,3135047,78.0,222.0,24,SF,7.0,13000000.0,03/26/96,https://a.espncdn.com/i/headshots/nba/players/full/3135047.png,Justise Winslow,5,Duke,"Houston, TX",,241.0,105.0,28.4,3.6,8.5,41.7,0.8,2.3,33.7,1.2,1.8,64.6,1.0,4.3,5.4,2.7,0.4,0.9,2.5,1.5,9.0
472,Nickeil Alexander-Walker,https://www.espn.com/nba/player/_/id/4278039/nickeil-alexander-walker,s:40~l:46~a:4278039,a67ef214b56fca4315587b2d13432f63,4278039,77.0,205.0,22,SG,0.0,2964840.0,09/02/98,https://a.espncdn.com/i/headshots/nba/players/full/4278039.png,Nickeil Alexander-Walker,1,Virginia Tech,"Toronto, ON",,47.0,1.0,12.6,2.1,5.7,36.8,1.0,2.8,34.6,0.5,0.8,67.6,0.2,1.6,1.8,1.9,0.2,0.4,1.2,1.1,5.7
473,Lonzo Ball,https://www.espn.com/nba/player/_/id/4066421/lonzo-ball,s:40~l:46~a:4066421,636059566a4cd1875e834f0e5c740a28,4066421,78.0,190.0,22,PG,2.0,8719320.0,10/27/97,https://a.espncdn.com/i/headshots/nba/players/full/4066421.png,Lonzo Ball,3,UCLA,"Anaheim, CA",R,162.0,149.0,32.3,4.1,10.5,39.0,1.9,5.7,34.1,0.6,1.2,48.7,1.2,4.9,6.1,6.6,0.6,1.5,2.2,2.7,10.7
474,Zylan Cheatham,https://www.espn.com/nba/player/_/id/3137713/zylan-cheatham,s:40~l:46~a:3137713,8e0d154fdcea706f9f23e80f3abf7939,3137713,77.0,220.0,24,SF,45.0,0.0,11/17/95,https://a.espncdn.com/i/headshots/nba/players/full/3137713.png,Zylan Cheatham,1,Arizona State,"Phoenix, AZ",,4.0,0.0,12.8,1.5,2.3,66.7,0.0,0.3,0.0,0.0,0.0,0.0,0.8,1.5,2.3,0.8,0.3,0.3,2.5,1.0,3.0
475,Derrick Favors,https://www.espn.com/nba/player/_/id/4257/derrick-favors,s:40~l:46~a:4257,7f9cc19ccc3507a006d8ed2f8fbe6276,4257,81.0,265.0,29,C,22.0,17650000.0,07/15/91,https://a.espncdn.com/i/headshots/nba/players/full/4257.png,Derrick Favors,10,Georgia Tech,"Atlanta, GA",,683.0,485.0,25.7,4.6,8.8,53.0,0.1,0.3,20.7,2.1,3.1,66.1,2.5,4.8,7.4,1.1,1.3,0.8,2.6,1.4,11.4
476,Josh Hart,https://www.espn.com/nba/player/_/id/3062679/josh-hart,s:40~l:46~a:3062679,4384c489e5e6695a1c5fb3e66edcb897,3062679,77.0,215.0,25,SF,3.0,1655160.0,03/06/95,https://a.espncdn.com/i/headshots/nba/players/full/3062679.png,Josh Hart,3,Villanova,"Silver Spring, MD",B,195.0,61.0,25.3,3.0,7.0,43.0,1.5,4.2,35.3,1.1,1.5,71.3,0.7,4.1,4.8,1.4,0.4,0.9,2.1,0.9,8.6
477,Jaxson Hayes,https://www.espn.com/nba/player/_/id/4397077/jaxson-hayes,s:40~l:46~a:4397077,4cd92ac173ce653dc3b19c68e9c7a4d0,4397077,83.0,220.0,20,C,10.0,4862040.0,05/23/00,https://a.espncdn.com/i/headshots/nba/players/full/4397077.png,Jaxson Hayes,1,Texas,"Norman, OK",,64.0,14.0,16.9,2.7,4.0,67.2,0.0,0.1,25.0,1.9,3.0,64.7,1.5,2.5,4.0,0.9,0.9,0.4,2.5,0.8,7.4
478,Jrue Holiday,https://www.espn.com/nba/player/_/id/3995/jrue-holiday,s:40~l:46~a:3995,6694d3e67257f21735dcf6911488b9f1,3995,75.0,205.0,30,SG,11.0,26231111.0,06/12/90,https://a.espncdn.com/i/headshots/nba/players/full/3995.png,Jrue Holiday,11,UCLA,"Mission Hills, CA",,713.0,640.0,33.2,6.3,13.8,45.3,1.3,3.7,35.4,2.0,2.6,77.7,0.9,3.1,3.9,6.4,0.5,1.5,2.3,2.8,15.9
479,Brandon Ingram,https://www.espn.com/nba/player/_/id/3913176/brandon-ingram,s:40~l:46~a:3913176,735792cabca36babe2ed68f39ccc7270,3913176,79.0,190.0,23,SF,14.0,7265485.0,09/02/97,https://a.espncdn.com/i/headshots/nba/players/full/3913176.png,Brandon Ingram,4,Duke,"Kinston, NC",,252.0,213.0,32.2,6.0,13.0,45.9,1.1,3.1,36.0,3.3,4.6,72.2,0.8,4.2,5.1,3.2,0.6,0.7,2.6,2.3,16.3
480,Frank Jackson,https://www.espn.com/nba/player/_/id/4065651/frank-jackson,s:40~l:46~a:4065651,9d61df389905269d1b5b9228b3cf4172,4065651,75.0,205.0,22,PG,15.0,1618520.0,05/04/98,https://a.espncdn.com/i/headshots/nba/players/full/4065651.png,Frank Jackson,2,Duke,"Washington, DC",,120.0,18.0,16.4,2.7,6.5,42.2,0.8,2.6,31.9,0.9,1.2,74.3,0.4,1.4,1.8,1.1,0.1,0.4,1.4,0.8,7.2
481,Nicolo Melli,https://www.espn.com/nba/player/_/id/4341/nicolo-melli,s:40~l:46~a:4341,f10944aa86d36cb5030c779c9dca9fee,4341,81.0,236.0,29,PF,20.0,4102564.0,01/26/91,https://a.espncdn.com/i/headshots/nba/players/full/4341.png,Nicolo Melli,1,,Italy,,60.0,8.0,17.4,2.3,5.4,42.1,1.2,3.4,33.5,0.9,1.2,74.0,0.6,2.4,3.0,1.4,0.4,0.6,2.1,0.8,6.6
482,Darius Miller,https://www.espn.com/nba/player/_/id/6610/darius-miller,s:40~l:46~a:6610,2634343127239c2d99a258664665a403,6610,78.0,225.0,30,SF,21.0,7000000.0,03/21/90,https://a.espncdn.com/i/headshots/nba/players/full/6610.png,Darius Miller,5,Kentucky,"Maysville, KY",,253.0,28.0,20.4,2.1,4.9,41.8,1.3,3.4,38.2,0.6,0.7,83.0,0.2,1.5,1.7,1.4,0.2,0.4,2.0,0.6,6.0
483,E'Twaun Moore,https://www.espn.com/nba/player/_/id/6460/etwaun-moore,s:40~l:46~a:6460,226b609ffcd41e6a5f60154039d570f0,6460,75.0,191.0,31,SG,55.0,8664928.0,02/25/89,https://a.espncdn.com/i/headshots/nba/players/full/6460.png,E'Twaun Moore,9,Purdue,"East Chicago, IN",,571.0,190.0,21.3,3.3,7.2,45.5,1.0,2.4,39.0,0.6,0.8,73.8,0.5,1.6,2.0,1.8,0.2,0.7,1.6,0.9,8.1
484,Jahlil Okafor,https://www.espn.com/nba/player/_/id/3135048/jahlil-okafor,s:40~l:46~a:3135048,a717327dd44ae4e504f378bc9cb8ccb1,3135048,82.0,270.0,24,C,9.0,1702486.0,12/15/95,https://a.espncdn.com/i/headshots/nba/players/full/3135048.png,Jahlil Okafor,5,Duke,"Fort Smith, AR",,220.0,114.0,20.4,4.7,8.7,53.8,0.0,0.1,22.2,1.6,2.4,67.5,1.6,3.4,5.0,1.0,0.9,0.3,2.2,1.5,11.0
485,JJ Redick,https://www.espn.com/nba/player/_/id/3024/jj-redick,s:40~l:46~a:3024,1fa3143f7dc566ab5dd023a8af3d6ab2,3024,75.0,200.0,36,SG,4.0,13486300.0,06/24/84,https://a.espncdn.com/i/headshots/nba/players/full/3024.png,JJ Redick,14,Duke,"Cookeville, TN",,896.0,488.0,25.9,4.4,9.7,44.8,2.1,5.1,41.6,2.2,2.5,89.1,0.2,1.9,2.1,2.0,0.1,0.5,1.5,1.1,13.1
486,Sindarius Thornwell,https://www.espn.com/nba/player/_/id/3064539/sindarius-thornwell,s:40~l:46~a:3064539,5f9a38ebe219150b06ea38d4e2ff37dd,3064539,76.0,215.0,25,SG,12.0,,11/15/94,https://a.espncdn.com/i/headshots/nba/players/full/3064539.png,Sindarius Thornwell,3,South Carolina,"Lancaster, SC",,139.0,17.0,10.8,0.9,2.1,42.0,0.2,0.6,35.0,0.6,0.9,68.3,0.3,1.1,1.4,0.6,0.2,0.5,1.2,0.5,2.6
487,Kenrich Williams,https://www.espn.com/nba/player/_/id/3133626/kenrich-williams,s:40~l:46~a:3133626,5dbafed64f212177c97368422587ed03,3133626,78.0,210.0,25,SF,34.0,1416852.0,12/02/94,https://a.espncdn.com/i/headshots/nba/players/full/3133626.png,Kenrich Williams,2,TCU,"Waco, TX",,85.0,47.0,22.5,1.9,5.0,37.1,0.9,3.0,30.4,0.3,0.5,48.9,1.2,3.5,4.8,1.6,0.5,0.8,2.2,0.7,4.9
488,Zion Williamson,https://www.espn.com/nba/player/_/id/4395628/zion-williamson,s:40~l:46~a:4395628,34e5ec5d10b3ba592ba13a3be9a1be22,4395628,78.0,284.0,20,SF,1.0,9757440.0,07/06/00,https://a.espncdn.com/i/headshots/nba/players/full/4395628.png,Zion Williamson,1,Duke,"Salisbury, NC",L,24.0,24.0,27.8,8.8,15.0,58.3,0.3,0.6,42.9,4.8,7.4,64.0,2.7,3.6,6.3,2.1,0.4,0.7,1.8,2.5,22.5
489,LaMarcus Aldridge,https://www.espn.com/nba/player/_/id/2983/lamarcus-aldridge,s:40~l:46~a:2983,29631eafe8b88faa1a1f8a02838a3d20,2983,83.0,250.0,35,PF,12.0,26000000.0,07/19/85,https://a.espncdn.com/i/headshots/nba/players/full/2983.png,LaMarcus Aldridge,14,Texas,"Dallas, TX",,1003.0,962.0,34.4,7.9,16.1,49.1,0.2,0.6,31.2,3.6,4.4,81.1,2.7,5.7,8.3,2.0,1.1,0.7,2.5,1.6,19.5
490,Marco Belinelli,https://www.espn.com/nba/player/_/id/3190/marco-belinelli,s:40~l:46~a:3190,521d3ad464114cbc6167e23a7184c2e1,3190,77.0,220.0,34,SG,18.0,5846154.0,03/25/86,https://a.espncdn.com/i/headshots/nba/players/full/3190.png,Marco Belinelli,13,,Italy,,860.0,219.0,22.7,3.4,8.1,42.4,1.4,3.8,37.6,1.5,1.7,84.6,0.2,1.8,2.1,1.7,0.1,0.6,1.4,1.0,9.7
491,DeMar DeRozan,https://www.espn.com/nba/player/_/id/3978/demar-derozan,s:40~l:46~a:3978,d942ef5ec416b06e63ac5f3db14757be,3978,78.0,220.0,31,SF,10.0,27739975.0,08/07/89,https://a.espncdn.com/i/headshots/nba/players/full/3978.png,DeMar DeRozan,11,USC,"Compton, CA",,820.0,808.0,34.1,7.2,15.7,45.8,0.4,1.5,28.2,5.2,6.3,82.9,0.7,3.6,4.4,3.6,0.3,1.0,2.3,2.1,20.0
492,Drew Eubanks,https://www.espn.com/nba/player/_/id/3914285/drew-eubanks,s:40~l:46~a:3914285,8bde669061ad5afc76fa469e5df59ec8,3914285,81.0,245.0,23,PF,14.0,0.0,02/01/97,https://a.espncdn.com/i/headshots/nba/players/full/3914285.png,Drew Eubanks,2,Oregon State,"Starkville, MS",,45.0,3.0,8.6,1.3,2.1,62.4,0.0,0.0,100.0,0.7,0.9,79.5,0.8,1.9,2.6,0.5,0.5,0.2,1.1,0.6,3.3
493,Bryn Forbes,https://www.espn.com/nba/player/_/id/2994526/bryn-forbes,s:40~l:46~a:2994526,c3f0a4f22873213c3af4fa28b37b90b4,2994526,74.0,205.0,27,SG,11.0,2875000.0,07/23/93,https://a.espncdn.com/i/headshots/nba/players/full/2994526.png,Bryn Forbes,4,Michigan State,"Lansing, MI",,261.0,155.0,21.7,3.2,7.5,43.1,1.6,4.1,40.0,0.8,0.9,80.1,0.2,1.7,1.9,1.5,0.0,0.4,1.5,0.7,8.9
